id_policy;id_client;id_vehicle;id_claim;id_year;claim_amount;claim_nb
A00042618-V02;A00042618;V02;CL01;Year 0;-1230;1
A00042618-V03;A00042618;V03;CL01;Year 0;1510;1
A00042630-V01;A00042630;V01;CL01;Year 0;878;1
A00042631-V02;A00042631;V02;CL01;Year 0;4263;1
A00042656-V02;A00042656;V02;CL01;Year 0;1577;1
A00042657-V01;A00042657;V01;CL01;Year 0;-1395;1
A00042660-V01;A00042660;V01;CL01;Year 0;1917;1
A00042663-V01;A00042663;V01;CL01;Year 0;180;1
A00042675-V04;A00042675;V04;CL01;Year 0;137;1
A00042678-V02;A00042678;V02;CL01;Year 0;1104;1
A00042685-V02;A00042685;V02;CL01;Year 0;1097;1
A00042688-V01;A00042688;V01;CL01;Year 0;769;1
A00042688-V02;A00042688;V02;CL01;Year 0;752;1
A00042695-V02;A00042695;V02;CL01;Year 0;557;1
A00042698-V01;A00042698;V01;CL01;Year 0;914;1
A00042700-V02;A00042700;V02;CL01;Year 0;1536;1
A00042709-V02;A00042709;V02;CL01;Year 0;2088;1
A00042716-V03;A00042716;V03;CL01;Year 0;290;1
A00042719-V01;A00042719;V01;CL01;Year 0;166;1
A00042720-V02;A00042720;V02;CL01;Year 0;4349;1
A00042722-V01;A00042722;V01;CL01;Year 0;821;1
A00042722-V02;A00042722;V02;CL01;Year 0;341;1
A00042726-V01;A00042726;V01;CL01;Year 0;260;1
A00042730-V01;A00042730;V01;CL01;Year 0;780;1
A00042739-V01;A00042739;V01;CL01;Year 0;4741;1
A00042739-V01;A00042739;V01;CL02;Year 0;93;1
A00042746-V01;A00042746;V01;CL01;Year 0;1868;1
A00042746-V01;A00042746;V01;CL02;Year 0;300;1
A00042755-V01;A00042755;V01;CL01;Year 0;944;1
A00042758-V02;A00042758;V02;CL01;Year 0;436;1
A00042758-V02;A00042758;V02;CL02;Year 0;2363;1
A00042758-V02;A00042758;V02;CL03;Year 0;688;1
A00042758-V03;A00042758;V03;CL01;Year 0;568;1
A00042760-V02;A00042760;V02;CL01;Year 0;1008;1
A00042762-V02;A00042762;V02;CL01;Year 0;1853;1
A00042769-V01;A00042769;V01;CL01;Year 0;-1646;1
A00042782-V01;A00042782;V01;CL01;Year 0;2939;1
A00042783-V01;A00042783;V01;CL01;Year 0;292;1
A00042783-V02;A00042783;V02;CL01;Year 0;222;1
A00042785-V01;A00042785;V01;CL01;Year 0;1090;1
A00042785-V01;A00042785;V01;CL02;Year 0;1803;1
A00042786-V01;A00042786;V01;CL01;Year 0;878;1
A00042795-V01;A00042795;V01;CL01;Year 0;2497;1
A00042795-V01;A00042795;V01;CL02;Year 0;1616;1
A00042822-V01;A00042822;V01;CL01;Year 0;3487;1
A00042822-V01;A00042822;V01;CL02;Year 0;93;1
A00042822-V01;A00042822;V01;CL03;Year 0;81;1
A00042822-V01;A00042822;V01;CL04;Year 0;15;1
A00042832-V02;A00042832;V02;CL01;Year 0;734;1
A00042839-V01;A00042839;V01;CL01;Year 0;69;1
A00042839-V02;A00042839;V02;CL01;Year 0;1253;1
A00042839-V02;A00042839;V02;CL02;Year 0;2093;1
A00042839-V04;A00042839;V04;CL01;Year 0;999;1
A00042849-V01;A00042849;V01;CL01;Year 0;322;1
A00042859-V03;A00042859;V03;CL01;Year 0;312;1
A00042864-V02;A00042864;V02;CL01;Year 0;-174;1
A00042870-V01;A00042870;V01;CL01;Year 0;1451;1
A00042874-V01;A00042874;V01;CL01;Year 0;5158;1
A00042877-V01;A00042877;V01;CL01;Year 0;4140;1
A00042887-V01;A00042887;V01;CL01;Year 0;361;1
A00042887-V01;A00042887;V01;CL02;Year 0;704;1
A00042892-V01;A00042892;V01;CL01;Year 0;254;1
A00042896-V02;A00042896;V02;CL01;Year 0;4028;1
A00042905-V01;A00042905;V01;CL01;Year 0;62;1
A00042905-V01;A00042905;V01;CL02;Year 0;133;1
A00042920-V01;A00042920;V01;CL01;Year 0;535;1
A00042921-V01;A00042921;V01;CL01;Year 0;450;1
A00042922-V02;A00042922;V02;CL01;Year 0;1665;1
A00042922-V03;A00042922;V03;CL01;Year 0;288;1
A00042937-V01;A00042937;V01;CL01;Year 0;2001;1
A00042948-V01;A00042948;V01;CL01;Year 0;606;1
A00042949-V01;A00042949;V01;CL01;Year 0;1691;1
A00042952-V01;A00042952;V01;CL01;Year 0;2211;1
A00042952-V02;A00042952;V02;CL01;Year 0;-114;1
A00042952-V03;A00042952;V03;CL01;Year 0;494;1
A00042959-V01;A00042959;V01;CL01;Year 0;1134;1
A00042961-V02;A00042961;V02;CL01;Year 0;6333;1
A00042961-V02;A00042961;V02;CL02;Year 0;694;1
A00042968-V01;A00042968;V01;CL01;Year 0;6558;1
A00042975-V01;A00042975;V01;CL01;Year 0;131;1
A00042976-V02;A00042976;V02;CL01;Year 0;1348;1
A00042979-V02;A00042979;V02;CL01;Year 0;788;1
A00042981-V01;A00042981;V01;CL01;Year 0;153;1
A00042981-V01;A00042981;V01;CL02;Year 0;1223;1
A00042984-V03;A00042984;V03;CL01;Year 0;1066;1
A00042986-V01;A00042986;V01;CL01;Year 0;1898;1
A00042987-V02;A00042987;V02;CL01;Year 0;3436;1
A00042991-V03;A00042991;V03;CL01;Year 0;104;1
A00042995-V02;A00042995;V02;CL01;Year 0;99;1
A00042995-V02;A00042995;V02;CL02;Year 0;2573;1
A00043002-V01;A00043002;V01;CL01;Year 0;5417;1
A00043002-V01;A00043002;V01;CL02;Year 0;2141;1
A00043005-V01;A00043005;V01;CL01;Year 0;9916;1
A00043005-V02;A00043005;V02;CL01;Year 0;2223;1
A00043019-V01;A00043019;V01;CL01;Year 0;-743;1
A00043030-V01;A00043030;V01;CL01;Year 0;281;1
A00043031-V01;A00043031;V01;CL01;Year 0;2082;1
A00043034-V02;A00043034;V02;CL01;Year 0;484;1
A00043043-V01;A00043043;V01;CL01;Year 0;427;1
A00043056-V01;A00043056;V01;CL01;Year 0;1237;1
A00043064-V01;A00043064;V01;CL01;Year 0;1409;1
A00043072-V02;A00043072;V02;CL01;Year 0;1427;1
A00043073-V01;A00043073;V01;CL01;Year 0;577;1
A00043080-V02;A00043080;V02;CL01;Year 0;378;1
A00043085-V02;A00043085;V02;CL01;Year 0;336;1
A00043091-V01;A00043091;V01;CL01;Year 0;212;1
A00043091-V03;A00043091;V03;CL01;Year 0;301;1
A00043091-V05;A00043091;V05;CL01;Year 0;443;1
A00043091-V05;A00043091;V05;CL02;Year 0;465;1
A00043094-V02;A00043094;V02;CL01;Year 0;2150;1
A00043094-V02;A00043094;V02;CL02;Year 0;455;1
A00043094-V02;A00043094;V02;CL03;Year 0;971;1
A00043127-V02;A00043127;V02;CL01;Year 0;969;1
A00043129-V04;A00043129;V04;CL01;Year 0;5074;1
A00043131-V01;A00043131;V01;CL01;Year 0;2191;1
A00043131-V01;A00043131;V01;CL02;Year 0;3574;1
A00043148-V02;A00043148;V02;CL01;Year 0;1334;1
A00043167-V01;A00043167;V01;CL01;Year 0;1023;1
A00043181-V01;A00043181;V01;CL01;Year 0;1577;1
A00043186-V02;A00043186;V02;CL01;Year 0;1571;1
A00043191-V01;A00043191;V01;CL01;Year 0;498;1
A00043200-V02;A00043200;V02;CL01;Year 0;1604;1
A00043207-V01;A00043207;V01;CL01;Year 0;2941;1
A00043207-V01;A00043207;V01;CL02;Year 0;704;1
A00043213-V01;A00043213;V01;CL01;Year 0;1982;1
A00043225-V02;A00043225;V02;CL01;Year 0;1171;1
A00043243-V02;A00043243;V02;CL01;Year 0;98;1
A00043248-V01;A00043248;V01;CL01;Year 0;855;1
A00043249-V02;A00043249;V02;CL01;Year 0;56;1
A00043252-V03;A00043252;V03;CL01;Year 0;3;1
A00043253-V01;A00043253;V01;CL01;Year 0;111;1
A00043255-V01;A00043255;V01;CL01;Year 0;1409;1
A00043268-V02;A00043268;V02;CL01;Year 0;1189;1
A00043269-V01;A00043269;V01;CL01;Year 0;10639;1
A00043270-V01;A00043270;V01;CL01;Year 0;-119;1
A00043277-V03;A00043277;V03;CL01;Year 0;2070;1
A00043285-V01;A00043285;V01;CL01;Year 0;554;1
A00043288-V01;A00043288;V01;CL01;Year 0;2677;1
A00043293-V01;A00043293;V01;CL01;Year 0;900;1
A00043298-V01;A00043298;V01;CL01;Year 0;693;1
A00043301-V01;A00043301;V01;CL01;Year 0;520;1
A00043302-V01;A00043302;V01;CL01;Year 0;5129;1
A00043317-V02;A00043317;V02;CL01;Year 0;1178;1
A00043329-V01;A00043329;V01;CL01;Year 0;263;1
A00043350-V01;A00043350;V01;CL01;Year 0;8775;1
A00043352-V01;A00043352;V01;CL01;Year 0;327;1
A00043352-V03;A00043352;V03;CL01;Year 0;3727;1
A00043361-V04;A00043361;V04;CL01;Year 0;404;1
A00043369-V01;A00043369;V01;CL01;Year 0;102;1
A00043369-V04;A00043369;V04;CL01;Year 0;143;1
A00043369-V04;A00043369;V04;CL02;Year 0;324;1
A00043385-V03;A00043385;V03;CL01;Year 0;340;1
A00043389-V01;A00043389;V01;CL01;Year 0;-1426;1
A00043391-V01;A00043391;V01;CL01;Year 0;123;1
A00043396-V01;A00043396;V01;CL01;Year 0;560;1
A00043400-V01;A00043400;V01;CL01;Year 0;921;1
A00043415-V01;A00043415;V01;CL01;Year 0;1236;1
A00043426-V01;A00043426;V01;CL01;Year 0;728;1
A00043426-V02;A00043426;V02;CL01;Year 0;-418;1
A00043428-V01;A00043428;V01;CL01;Year 0;105;1
A00043429-V03;A00043429;V03;CL01;Year 0;192;1
A00043434-V01;A00043434;V01;CL01;Year 0;141;1
A00043439-V01;A00043439;V01;CL01;Year 0;2720;1
A00043439-V01;A00043439;V01;CL02;Year 0;116;1
A00043444-V01;A00043444;V01;CL01;Year 0;4878;1
A00043446-V02;A00043446;V02;CL01;Year 0;-402;1
A00043460-V01;A00043460;V01;CL01;Year 0;837;1
A00043470-V01;A00043470;V01;CL01;Year 0;265;1
A00043470-V01;A00043470;V01;CL02;Year 0;331;1
A00043476-V01;A00043476;V01;CL01;Year 0;690;1
A00043478-V01;A00043478;V01;CL01;Year 0;1120;1
A00043489-V02;A00043489;V02;CL01;Year 0;2716;1
A00043502-V05;A00043502;V05;CL01;Year 0;1783;1
A00043517-V02;A00043517;V02;CL01;Year 0;-809;1
A00043524-V01;A00043524;V01;CL01;Year 0;248;1
A00043528-V01;A00043528;V01;CL01;Year 0;2424;1
A00043529-V01;A00043529;V01;CL01;Year 0;869;1
A00043529-V01;A00043529;V01;CL02;Year 0;-740;1
A00043532-V01;A00043532;V01;CL01;Year 0;1068;1
A00043532-V01;A00043532;V01;CL02;Year 0;933;1
A00043535-V01;A00043535;V01;CL01;Year 0;1754;1
A00043550-V01;A00043550;V01;CL01;Year 0;3162;1
A00043556-V01;A00043556;V01;CL01;Year 0;2093;1
A00043560-V01;A00043560;V01;CL01;Year 0;1516;1
A00043569-V01;A00043569;V01;CL01;Year 0;-801;1
A00043579-V01;A00043579;V01;CL01;Year 0;-900;1
A00043593-V02;A00043593;V02;CL01;Year 0;394;1
A00043604-V02;A00043604;V02;CL01;Year 0;1754;1
A00043619-V03;A00043619;V03;CL01;Year 0;1721;1
A00043625-V01;A00043625;V01;CL01;Year 0;1213;1
A00043634-V02;A00043634;V02;CL01;Year 0;808;1
A00043650-V02;A00043650;V02;CL01;Year 0;1335;1
A00043651-V01;A00043651;V01;CL01;Year 0;137;1
A00043653-V01;A00043653;V01;CL01;Year 0;77;1
A00043655-V01;A00043655;V01;CL01;Year 0;211;1
A00043679-V02;A00043679;V02;CL01;Year 0;-992;1
A00043679-V03;A00043679;V03;CL01;Year 0;1849;1
A00043680-V01;A00043680;V01;CL01;Year 0;541;1
A00043694-V03;A00043694;V03;CL01;Year 0;126;1
A00043695-V01;A00043695;V01;CL01;Year 0;168;1
A00043713-V01;A00043713;V01;CL01;Year 0;111;1
A00043716-V02;A00043716;V02;CL01;Year 0;688;1
A00043728-V01;A00043728;V01;CL01;Year 0;751;1
A00043734-V02;A00043734;V02;CL01;Year 0;118;1
A00043744-V01;A00043744;V01;CL01;Year 0;-1055;1
A00043745-V02;A00043745;V02;CL01;Year 0;690;1
A00043750-V01;A00043750;V01;CL01;Year 0;361;1
A00043759-V01;A00043759;V01;CL01;Year 0;3231;1
A00043761-V03;A00043761;V03;CL01;Year 0;1229;1
A00043763-V03;A00043763;V03;CL01;Year 0;5977;1
A00043775-V01;A00043775;V01;CL01;Year 0;1274;1
A00043780-V03;A00043780;V03;CL01;Year 0;2710;1
A00043780-V03;A00043780;V03;CL02;Year 0;403;1
A00043784-V01;A00043784;V01;CL01;Year 0;2358;1
A00043803-V01;A00043803;V01;CL01;Year 0;2020;1
A00043808-V03;A00043808;V03;CL01;Year 0;539;1
A00043810-V02;A00043810;V02;CL01;Year 0;1728;1
A00043811-V01;A00043811;V01;CL01;Year 0;728;1
A00043812-V01;A00043812;V01;CL01;Year 0;144;1
A00043812-V01;A00043812;V01;CL02;Year 0;2189;1
A00043819-V01;A00043819;V01;CL01;Year 0;1713;1
A00043840-V02;A00043840;V02;CL01;Year 0;-953;1
A00043845-V02;A00043845;V02;CL01;Year 0;2727;1
A00043846-V04;A00043846;V04;CL01;Year 0;1651;1
A00043857-V02;A00043857;V02;CL01;Year 0;1213;1
A00043867-V01;A00043867;V01;CL01;Year 0;120;1
A00043869-V02;A00043869;V02;CL01;Year 0;1466;1
A00043871-V01;A00043871;V01;CL01;Year 0;986;1
A00043875-V01;A00043875;V01;CL01;Year 0;3502;1
A00043890-V02;A00043890;V02;CL01;Year 0;164;1
A00043893-V01;A00043893;V01;CL01;Year 0;1735;1
A00043910-V01;A00043910;V01;CL01;Year 0;662;1
A00043930-V01;A00043930;V01;CL01;Year 0;766;1
A00043930-V02;A00043930;V02;CL01;Year 0;67;1
A00043937-V01;A00043937;V01;CL01;Year 0;1334;1
A00043943-V01;A00043943;V01;CL01;Year 0;1061;1
A00043954-V02;A00043954;V02;CL01;Year 0;6157;1
A00043961-V01;A00043961;V01;CL01;Year 0;1196;1
A00043966-V01;A00043966;V01;CL01;Year 0;262;1
A00043975-V02;A00043975;V02;CL01;Year 0;1889;1
A00043985-V01;A00043985;V01;CL01;Year 0;120;1
A00043986-V01;A00043986;V01;CL01;Year 0;3817;1
A00043990-V01;A00043990;V01;CL01;Year 0;352;1
A00044002-V01;A00044002;V01;CL01;Year 0;1965;1
A00044002-V01;A00044002;V01;CL02;Year 0;138;1
A00044010-V01;A00044010;V01;CL01;Year 0;494;1
A00044010-V02;A00044010;V02;CL01;Year 0;750;1
A00044010-V02;A00044010;V02;CL02;Year 0;161;1
A00044014-V01;A00044014;V01;CL01;Year 0;275;1
A00044019-V01;A00044019;V01;CL01;Year 0;6413;1
A00044021-V01;A00044021;V01;CL01;Year 0;1330;1
A00044030-V02;A00044030;V02;CL01;Year 0;1031;1
A00044030-V03;A00044030;V03;CL01;Year 0;142;1
A00044041-V02;A00044041;V02;CL01;Year 0;1978;1
A00044049-V03;A00044049;V03;CL01;Year 0;128;1
A00044081-V01;A00044081;V01;CL01;Year 0;1676;1
A00044092-V01;A00044092;V01;CL01;Year 0;309;1
A00044092-V01;A00044092;V01;CL02;Year 0;235;1
A00044093-V01;A00044093;V01;CL01;Year 0;473;1
A00044102-V03;A00044102;V03;CL01;Year 0;165;1
A00044104-V02;A00044104;V02;CL01;Year 0;1885;1
A00044118-V02;A00044118;V02;CL01;Year 0;183;1
A00044130-V01;A00044130;V01;CL01;Year 0;1179;1
A00044131-V02;A00044131;V02;CL01;Year 0;547;1
A00044134-V01;A00044134;V01;CL01;Year 0;637;1
A00044136-V01;A00044136;V01;CL01;Year 0;971;1
A00044153-V01;A00044153;V01;CL01;Year 0;488;1
A00044154-V01;A00044154;V01;CL01;Year 0;1736;1
A00044154-V01;A00044154;V01;CL02;Year 0;1358;1
A00044172-V01;A00044172;V01;CL01;Year 0;131;1
A00044184-V02;A00044184;V02;CL01;Year 0;201;1
A00044209-V01;A00044209;V01;CL01;Year 0;-865;1
A00044227-V02;A00044227;V02;CL01;Year 0;108;1
A00044231-V01;A00044231;V01;CL01;Year 0;339;1
A00044252-V01;A00044252;V01;CL01;Year 0;4689;1
A00044252-V01;A00044252;V01;CL02;Year 0;178;1
A00044253-V01;A00044253;V01;CL01;Year 0;468;1
A00044259-V01;A00044259;V01;CL01;Year 0;894;1
A00044272-V01;A00044272;V01;CL01;Year 0;4210;1
A00044272-V02;A00044272;V02;CL01;Year 0;1714;1
A00044272-V02;A00044272;V02;CL02;Year 0;-535;1
A00044280-V01;A00044280;V01;CL01;Year 0;6865;1
A00044281-V01;A00044281;V01;CL01;Year 0;1846;1
A00044287-V01;A00044287;V01;CL01;Year 0;1327;1
A00044287-V01;A00044287;V01;CL02;Year 0;811;1
A00044305-V02;A00044305;V02;CL01;Year 0;3573;1
A00044308-V01;A00044308;V01;CL01;Year 0;2708;1
A00044324-V01;A00044324;V01;CL01;Year 0;3076;1
A00044324-V01;A00044324;V01;CL02;Year 0;164;1
A00044326-V01;A00044326;V01;CL01;Year 0;1915;1
A00044331-V01;A00044331;V01;CL01;Year 0;143;1
A00044331-V01;A00044331;V01;CL02;Year 0;473;1
A00044348-V02;A00044348;V02;CL01;Year 0;717;1
A00044353-V02;A00044353;V02;CL01;Year 0;329;1
A00044365-V01;A00044365;V01;CL01;Year 0;1101;1
A00044368-V01;A00044368;V01;CL01;Year 0;130;1
A00044371-V01;A00044371;V01;CL01;Year 0;1294;1
A00044382-V01;A00044382;V01;CL01;Year 0;-708;1
A00044406-V03;A00044406;V03;CL01;Year 0;632;1
A00044413-V01;A00044413;V01;CL01;Year 0;776;1
A00044424-V02;A00044424;V02;CL01;Year 0;-768;1
A00044426-V03;A00044426;V03;CL01;Year 0;2548;1
A00044432-V01;A00044432;V01;CL01;Year 0;100;1
A00044438-V01;A00044438;V01;CL01;Year 0;514;1
A00044438-V02;A00044438;V02;CL01;Year 0;5001;1
A00044456-V01;A00044456;V01;CL01;Year 0;910;1
A00044471-V01;A00044471;V01;CL01;Year 0;517;1
A00044489-V01;A00044489;V01;CL01;Year 0;206;1
A00044496-V01;A00044496;V01;CL01;Year 0;67;1
A00044499-V01;A00044499;V01;CL01;Year 0;85;1
A00044503-V01;A00044503;V01;CL01;Year 0;-402;1
A00044509-V02;A00044509;V02;CL01;Year 0;1117;1
A00044523-V01;A00044523;V01;CL01;Year 0;300;1
A00044542-V01;A00044542;V01;CL01;Year 0;946;1
A00044542-V01;A00044542;V01;CL02;Year 0;1702;1
A00044549-V01;A00044549;V01;CL01;Year 0;1522;1
A00044549-V02;A00044549;V02;CL01;Year 0;530;1
A00044564-V01;A00044564;V01;CL01;Year 0;729;1
A00044567-V03;A00044567;V03;CL01;Year 0;915;1
A00044589-V01;A00044589;V01;CL01;Year 0;435;1
A00044601-V01;A00044601;V01;CL01;Year 0;380;1
A00044604-V01;A00044604;V01;CL01;Year 0;715;1
A00044609-V02;A00044609;V02;CL01;Year 0;-1100;1
A00044609-V02;A00044609;V02;CL02;Year 0;-595;1
A00044609-V02;A00044609;V02;CL03;Year 0;867;1
A00044621-V01;A00044621;V01;CL01;Year 0;91;1
A00044621-V01;A00044621;V01;CL02;Year 0;206;1
A00044625-V01;A00044625;V01;CL01;Year 0;1370;1
A00044666-V03;A00044666;V03;CL01;Year 0;1137;1
A00044666-V04;A00044666;V04;CL01;Year 0;657;1
A00044668-V01;A00044668;V01;CL01;Year 0;-1135;1
A00044679-V01;A00044679;V01;CL01;Year 0;170;1
A00044681-V01;A00044681;V01;CL01;Year 0;471;1
A00044686-V02;A00044686;V02;CL01;Year 0;1122;1
A00044686-V02;A00044686;V02;CL02;Year 0;292;1
A00044686-V02;A00044686;V02;CL03;Year 0;1845;1
A00044695-V01;A00044695;V01;CL01;Year 0;506;1
A00044704-V01;A00044704;V01;CL01;Year 0;2475;1
A00044717-V02;A00044717;V02;CL01;Year 0;37;1
A00044719-V01;A00044719;V01;CL01;Year 0;721;1
A00044733-V01;A00044733;V01;CL01;Year 0;1065;1
A00044743-V01;A00044743;V01;CL01;Year 0;-1100;1
A00044759-V01;A00044759;V01;CL01;Year 0;375;1
A00044766-V01;A00044766;V01;CL01;Year 0;4638;1
A00044766-V04;A00044766;V04;CL01;Year 0;268;1
A00044773-V01;A00044773;V01;CL01;Year 0;472;1
A00044774-V01;A00044774;V01;CL01;Year 0;748;1
A00044776-V01;A00044776;V01;CL01;Year 0;364;1
A00044795-V02;A00044795;V02;CL01;Year 0;-1112;1
A00044795-V03;A00044795;V03;CL01;Year 0;135;1
A00044811-V02;A00044811;V02;CL01;Year 0;346;1
A00044819-V01;A00044819;V01;CL01;Year 0;234;1
A00044820-V01;A00044820;V01;CL01;Year 0;1152;1
A00044823-V01;A00044823;V01;CL01;Year 0;571;1
A00044843-V03;A00044843;V03;CL01;Year 0;587;1
A00044854-V03;A00044854;V03;CL01;Year 0;3932;1
A00044858-V01;A00044858;V01;CL01;Year 0;2853;1
A00044858-V01;A00044858;V01;CL02;Year 0;1792;1
A00044858-V02;A00044858;V02;CL01;Year 0;-366;1
A00044859-V01;A00044859;V01;CL01;Year 0;151;1
A00044859-V01;A00044859;V01;CL02;Year 0;4393;1
A00044859-V01;A00044859;V01;CL03;Year 0;19607;1
A00044872-V01;A00044872;V01;CL01;Year 0;567;1
A00044881-V01;A00044881;V01;CL01;Year 0;2621;1
A00044881-V01;A00044881;V01;CL02;Year 0;3991;1
A00044889-V01;A00044889;V01;CL01;Year 0;94;1
A00044904-V01;A00044904;V01;CL01;Year 0;456;1
A00044908-V01;A00044908;V01;CL01;Year 0;-570;1
A00044923-V01;A00044923;V01;CL01;Year 0;-60;1
A00044926-V01;A00044926;V01;CL01;Year 0;1188;1
A00044926-V03;A00044926;V03;CL01;Year 0;281;1
A00044934-V01;A00044934;V01;CL01;Year 0;1096;1
A00044937-V03;A00044937;V03;CL01;Year 0;5402;1
A00044940-V01;A00044940;V01;CL01;Year 0;861;1
A00044944-V01;A00044944;V01;CL01;Year 0;2550;1
A00044946-V01;A00044946;V01;CL01;Year 0;183;1
A00044949-V01;A00044949;V01;CL01;Year 0;375;1
A00044959-V01;A00044959;V01;CL01;Year 0;2086;1
A00044959-V01;A00044959;V01;CL02;Year 0;2011;1
A00044961-V01;A00044961;V01;CL01;Year 0;1115;1
A00044970-V01;A00044970;V01;CL01;Year 0;6566;1
A00044970-V03;A00044970;V03;CL01;Year 0;354;1
A00044972-V02;A00044972;V02;CL01;Year 0;49;1
A00044979-V01;A00044979;V01;CL01;Year 0;191;1
A00044982-V01;A00044982;V01;CL01;Year 0;1848;1
A00044983-V01;A00044983;V01;CL01;Year 0;4968;1
A00044983-V01;A00044983;V01;CL02;Year 0;942;1
A00044983-V03;A00044983;V03;CL01;Year 0;986;1
A00044989-V01;A00044989;V01;CL01;Year 0;5198;1
A00044993-V01;A00044993;V01;CL01;Year 0;565;1
A00044996-V01;A00044996;V01;CL01;Year 0;1348;1
A00045025-V01;A00045025;V01;CL01;Year 0;2185;1
A00045028-V01;A00045028;V01;CL01;Year 0;-1125;1
A00045030-V01;A00045030;V01;CL01;Year 0;1100;1
A00045031-V02;A00045031;V02;CL01;Year 0;1394;1
A00045031-V02;A00045031;V02;CL02;Year 0;1086;1
A00045032-V01;A00045032;V01;CL01;Year 0;-964;1
A00045033-V01;A00045033;V01;CL01;Year 0;3732;1
A00045042-V02;A00045042;V02;CL01;Year 0;538;1
A00045046-V02;A00045046;V02;CL01;Year 0;420;1
A00045054-V01;A00045054;V01;CL01;Year 0;1531;1
A00045061-V01;A00045061;V01;CL01;Year 0;-2222;1
A00045063-V01;A00045063;V01;CL01;Year 0;2768;1
A00045071-V01;A00045071;V01;CL01;Year 0;515;1
A00045075-V01;A00045075;V01;CL01;Year 0;168;1
A00045076-V01;A00045076;V01;CL01;Year 0;2370;1
A00045076-V01;A00045076;V01;CL02;Year 0;1167;1
A00045081-V01;A00045081;V01;CL01;Year 0;-507;1
A00045086-V01;A00045086;V01;CL01;Year 0;2367;1
A00045102-V01;A00045102;V01;CL01;Year 0;382;1
A00045103-V02;A00045103;V02;CL01;Year 0;1404;1
A00045117-V01;A00045117;V01;CL01;Year 0;1397;1
A00045131-V01;A00045131;V01;CL01;Year 0;4555;1
A00045132-V01;A00045132;V01;CL01;Year 0;342;1
A00045144-V01;A00045144;V01;CL01;Year 0;1107;1
A00045149-V03;A00045149;V03;CL01;Year 0;146;1
A00045154-V01;A00045154;V01;CL01;Year 0;5642;1
A00045160-V01;A00045160;V01;CL01;Year 0;752;1
A00045161-V03;A00045161;V03;CL01;Year 0;1265;1
A00045168-V01;A00045168;V01;CL01;Year 0;929;1
A00045169-V01;A00045169;V01;CL01;Year 0;1484;1
A00045173-V02;A00045173;V02;CL01;Year 0;1981;1
A00045194-V03;A00045194;V03;CL01;Year 0;1401;1
A00045200-V01;A00045200;V01;CL01;Year 0;528;1
A00045204-V01;A00045204;V01;CL01;Year 0;2614;1
A00045209-V01;A00045209;V01;CL01;Year 0;549;1
A00045212-V01;A00045212;V01;CL01;Year 0;-1483;1
A00045212-V01;A00045212;V01;CL02;Year 0;405;1
A00045218-V01;A00045218;V01;CL01;Year 0;160;1
A00045229-V02;A00045229;V02;CL01;Year 0;106;1
A00045237-V01;A00045237;V01;CL01;Year 0;407;1
A00045239-V02;A00045239;V02;CL01;Year 0;2076;1
A00045246-V03;A00045246;V03;CL01;Year 0;894;1
A00045258-V02;A00045258;V02;CL01;Year 0;1378;1
A00045266-V02;A00045266;V02;CL01;Year 0;-1038;1
A00045266-V02;A00045266;V02;CL02;Year 0;133;1
A00045282-V01;A00045282;V01;CL01;Year 0;1457;1
A00045286-V01;A00045286;V01;CL01;Year 0;1160;1
A00045289-V02;A00045289;V02;CL01;Year 0;691;1
A00045292-V02;A00045292;V02;CL01;Year 0;1433;1
A00045301-V01;A00045301;V01;CL01;Year 0;458;1
A00045304-V03;A00045304;V03;CL01;Year 0;-313;1
A00045315-V02;A00045315;V02;CL01;Year 0;1381;1
A00045318-V02;A00045318;V02;CL01;Year 0;122;1
A00045324-V04;A00045324;V04;CL01;Year 0;3123;1
A00045324-V05;A00045324;V05;CL01;Year 0;-1086;1
A00045326-V02;A00045326;V02;CL01;Year 0;531;1
A00045328-V01;A00045328;V01;CL01;Year 0;7044;1
A00045356-V02;A00045356;V02;CL01;Year 0;715;1
A00045356-V03;A00045356;V03;CL01;Year 0;-452;1
A00045357-V01;A00045357;V01;CL01;Year 0;116;1
A00045363-V01;A00045363;V01;CL01;Year 0;1022;1
A00045366-V01;A00045366;V01;CL01;Year 0;281;1
A00045373-V01;A00045373;V01;CL01;Year 0;1134;1
A00045373-V01;A00045373;V01;CL02;Year 0;935;1
A00045382-V01;A00045382;V01;CL01;Year 0;160;1
A00045383-V02;A00045383;V02;CL01;Year 0;370;1
A00045385-V01;A00045385;V01;CL01;Year 0;2497;1
A00045388-V01;A00045388;V01;CL01;Year 0;402;1
A00045388-V01;A00045388;V01;CL02;Year 0;149;1
A00045388-V01;A00045388;V01;CL03;Year 0;-1456;1
A00045388-V01;A00045388;V01;CL04;Year 0;5290;1
A00045388-V01;A00045388;V01;CL05;Year 0;490;1
A00045388-V01;A00045388;V01;CL06;Year 0;-487;1
A00045408-V01;A00045408;V01;CL01;Year 0;2440;1
A00045408-V02;A00045408;V02;CL01;Year 0;937;1
A00045410-V01;A00045410;V01;CL01;Year 0;219;1
A00045410-V02;A00045410;V02;CL01;Year 0;851;1
A00045410-V03;A00045410;V03;CL01;Year 0;1125;1
A00045415-V01;A00045415;V01;CL01;Year 0;600;1
A00045433-V01;A00045433;V01;CL01;Year 0;121;1
A00045440-V01;A00045440;V01;CL01;Year 0;4535;1
